CODE ID;NOM DE LA MAISON;ADRESSE;CODE POSTAL;VILLE;DEPARTEMENT;REGION;PAYS;DESCRIPTIF;PROPRIETE /GESTION;Voir le programme;Site web;Facebook;Twitter;Instagram;Dailymotion;TAG Année de labellisation;TAG maison-des-illustres;TAG monument-historique;TAG tourisme-et-handicap;TAG musee-de-france;TAG architecture-contemporaine-remarquable;TAG patrimoine-mondial-de-lunesco;TAG jardin-remarquable;TAG patrimoine industriel;TAG litterature-et-idees;TAG arts-et-architecture;TAG sciences-et-industrie;TAG musique-theatre-et-cinema;TAG histoire-et-politique;geolocalisation
APN00_28_MI021;Villa Les Rhumbs - Musée Christian Dior;1 rue d'Estouteville;50400;Granville;Manche;Normandie;France;Christian Dior (1905-1957) est l'un des principaux artisans de la haute couture française. Remarqué par les maisons les plus prestigieuses grâce à ses croquis de robes et de chapeaux, il intègre progressivement le milieu de la mode avant d’ouvrir, en 1946, sa propre maison au 30, avenue Montaigne. En 1947, il bouleverse les codes vestimentaires avec le style «New Look». Partant à la conquête de l'Amérique, il révolutionne l'industrie de la mode et développe des licences dans de nombreux pays. A sa mort, son dauphin Yves Saint Laurent devient le directeur artistique de la maison Dior.  De style Belle-Epoque, la villa Les Rhumbs, dont il a aménagé le jardin avec sa mère, Madeleine, a profondément marqué l'artiste.;Propriété de la Ville de Granville.;;;https://www.facebook.com/musee.christiandior/;https://twitter.com/museedior;https://www.instagram.com/christiandiormusee/;;labellisee-en-2011;maison-des-illustres;;;musee-de-france;;;;;;arts-et-architecture;;;;48.842239,-1.592766
APN00_32_MI221;Maison de Louis Antoine Saint-Just;2 rue de la chouette;02300;Blérancourt;Aisne;Hauts-de-France;France;Louis Antoine de Saint Just (1767-1794) fut élu à vingt-cinq ans le plus jeune député de la Convention nationale et devint membre l'année suivante du Grand Comité de salut public. Malgré une disparition prématurée à moins de vingt-sept ans, il fut l'un des orateurs les plus brillants de la Révolution française et l'un de ses meilleurs constitutionnalistes. La radicalité de ses discours contre Louis XVI et la rigueur avec laquelle il mit en application les principes républiacins ont marqué les esprits, mais son ambition fut surtout de réaliser une grande politique sociale. L'intégrité de Saint-Just et son dévouement pour les plus humbles en font une figure emblématique de la Révolution. La maison de Blérancourt fut acquise par ses parents en 1776. Saint-Juste y vécut jusqu'à son élection à la Convention en 1792 et il y écrivit ses premiers ouvrages politiques. Une campagne de restauration a permis de sauver la bâtisse et de la transformer en musée évoquant la vie et l'œuvre du Conventionnel.;Propriété de la commune de Blérancourt.;;www.associationsaint-just.org;;;;;labellisee-en-2017;maison-des-illustres;monument-historique;;;;;;;;;;;histoire-et-politique;49.51501,3.149386
APN00_44_MI104;Maison natale de Jeanne d'Arc;2 Rue de la Basilique;88630;Domrémy-la-Pucelle;Vosges;Grand Est;France;Jeanne d’Arc (vers 1412-1431) est une héroïne de l’histoire de France et une sainte de l’Eglise catholique. Elle est née à Domrémy et a grandi dans une maison du village située au bord de la Meuse. A partir de la forteresse voisine de Vaucouleurs, elle mène les troupes françaises contre l'armée anglaise, permettant de lever le siège de la ville d'Orléans et de contribuer ainsi au sacre du dauphin, futur Charles VII, le 17 juillet 1429. Personnage esssentiel de la guerre de Cent Ans, elle est pourtant arrêtée et jugée ppour hérésie. On lui reprochait notamment le port de vêtements d'homme, ses visions considérés comme une imposture et un signe de sorcellerie... Elle est brûlée sur la place du Vieux-Marché de Rouen le 30 mai 1431. La « pucelle d'Orléans » est cependant innocentée lors d'un procès en réhabilitation tenu en 1456 sur l'intervention du pape Calixte III. Jeanne d'Arc est proclamée bienheureuse en 1909, puis sainte et patronne de la France en 1920.;Propriété du Conseil départemental des Vosges.<;;www.culture.vosges.fr;;;;;labellisee-en-2012;maison-des-illustres;monument-historique;;;;;;;;;;;histoire-et-politique;48.441859,5.674464
APN00_75_MI192;Château des Ducs de la Trémoille;Rue du Château;79103;Thouars;Deux-Sèvres;Nouvelle Aquitaine;France;Marie de la Tour d'Auvergne (1601-1665) est une aristocrate française, figure du protestantisme. Fille d'Henri de la Tour d'Auvergne et d'Elisabeth de Nassau, elle épouse Henri de la Trémoille, duc de Thouars et pair de France, en 1619.  Elle entreprend l'agrandissement du château de Thouars en 1635 et prévoit la construction d'un nouveau pavillon. Elle fait pour cela appel à Jacques Lemercier, architecte ayant œuvré à Versailles et au Louvre, qui lui conseille de raser l'existant pour rebâtir un ensemble harmonieux et grandiose. Une architecture ambitieuse voit alors le jour. Le château abrite des fêtes somptueuses mais sera peu habité, les La Trémoille résidant le plus souvent dans leur hôtel parisien.  À la Révolution, le château devient bien national, puis sert de caserne jusqu’en 1849. Il est ensuite confié à des prêtres qui y installent le collège Saint-Louis, avant d'être transformé en prison de 1872 à 1925. Redevenu établissement scolaire en 1931, il porte depuis 1979 le nom de collège Marie de La Tour d’Auvergne.;Propriété de la Ville de Thouars.;;;;https://twitter.com/DeLaTremoille;;;labellisee-en-2013;maison-des-illustres;monument-historique;;;;;;;;;;;histoire-et-politique;
APN00_53_MI033;Maison Ernest Renan;20 rue Ernest Renan;22220;Tréguier;Côtes-d'Armor;Bretagne;France;"Historien, écrivain et philologue, Ernest Renan (1823-1892) occupe une position singulière dans la littérature du XIXe siècle pour avoir cristallisé de nombreuses passions politiques et religieuses. Professeur d’hébreu au Collège de France en 1862, il publia en 1863 la ""Vie de Jésus"", son oeuvre capitale, qui soulève d’extraordinaires polémiques en France et à l’étranger, au point d’entraîner la suspension de son cours. Il revendique le droit de libre expression pour la critique historique et religieuse, et son influence devient considérable. Ayant retrouvé sa chaire après la guerre franco-prussienne de 1870, il est élu à l’Académie française en 1878. L’intérêt de Renan pour la Bretagne fut constant. Figure emblématique de la ville de Tréguier, il y avait vécu ses quinze premières années dans une solide et pittoresque maison à pans de bois de la fin du XVIe siècle. Cette demeure conserve des documents et des souvenirs.";Propriété de l’Etat, gérée par le Centre des Monuments Nationaux.;;www.maison-ernest-renan.fr;;;;;labellisee-en-2011;maison-des-illustres;;;;;;;;litterature-et-idees;;;;;48.787972,-3.229126
0;Maison La Souvenance;Chemin de Bon-Air - Bonfils;97128;Goyave;;Guadeloupe;France;"André Schwarz-Bart (1928-2006), né Abraham Szwarcbart, est un écrivain d’origine juive-polonaise, Prix Goncourt en 1959 pour ""Le dernier des justes"", un livre sur l’histoire du peuple juif et le devoir de mémoire. En 1961, il épouse Simone Brumant, d'origine guadeloupéenne. Ils écrivent ensemble ""Un plat de porc aux bananes vertes"", premier ouvrage d’un cycle romanesque intitulé « La Mulâtresse Solitude », qui fait référence à une figure guadeloupéenne de la résistance des esclaves. Après l’échec de l'un de ses livres en Europe, André décide de s’installer en Guadeloupe à la Souvenance. Il y installe son bureau, conservé en l'état. Simone, son épouse, organise concerts et salons sur la vaste terrasse couverte et souhaite en faire un lieu de rencontres ouvert sur les arts caribéens.";Propriété privée.;;;https://www.facebook.com/maisonSchwarzBart/;;;;labellisee-en-2012;maison-des-illustres;;;;;;;;litterature-et-idees;;;;;16.117933,-61.59748
APN00_76_MI095;Musée du Désert;Le Mas Soubeyran;30140;Mialet;Gard;Occitanie;France;Installé dans la maison natale du chef camisard Pierre Laporte, dit Rolland (1680-1704), et dans ses dépendances, le musée du Désert présente un ensemble unique d'objets et de documents évoquant le temps du « Désert » : la clandestinité et la résistance des protestants, dont la religion était interdite en France, après la révocation de l'édit de Nantes (1685) et jusqu'à la Révolution de 1789. Cette résistance prit un tour violent en Cévennes lors de la « guerre des camisards » (1702-1704) : quelques centaines de jeunes gens menèrent affrontements, escarmouches, embuscades et actes de guérilla contre les troupes royales, réussissant à mettre en échec les plus célèbres maréchaux de Louis XIV et leurs 20 000 soldats. Trahi, Rolland est finalement tué. Premier des musées de l'histoire du protestantisme français, le musée du Désert accueille chaque année, le premier dimanche de septembre, des milliers de participants lors d'une assemblée du Désert, qui rappelle le souvenir de celles qui se tenaient dans la clandestinité.;Propriété privée.;;;https://www.facebook.com/Mus%C3%A9e-Du-D%C3%A9sert-170771249674897/;;;;labellisee-en-2012;maison-des-illustres;;;;;;;;;;;;histoire-et-politique;44.095865,3.95735
APN00_52_MI119;Maison Julien Gracq;1 rue du Grenier-à-Sel - Saint-Florent-le-Vieil;49410;Mauges-sur-Loire;Maine-et-Loire;Pays de la Loire;France;"Julien Gracq (1910-2007) est un écrivain influencé par le romantisme noir et le surréalisme, qui eut le privilège d’être publié de son vivant dans la Bibliothèque de La Pléiade. Il offre à la commune de Saint-Florent-le-Vieil et à la maison dans laquelle il a passé son enfance une grande place dans ses ouvrages. En 1951, son roman ""Le Rivage des Syrtes"" lui vaut de remporter le prix Goncourt, qu’il refuse. Il publie ensuite ses ""Lettrines"" en deux volumes, ou encore ""La forme d’une ville"", en 1985, évocation de la ville de Nantes dans laquelle il vécut sept ans. En 1992, il revient vivre aux côtés de sa sœur dans la maison de Saint-Florent, jusqu’à son décès. La maison accueille aujourd’hui des écrivains et artistes en résidence. Les livres et productions présentés lors des visites sont d'ailleurs des créations de ces artistes. La maison abrite également une salle d'exposition d'art contemporain et une bibliothèque remarquable.";Propriété de la commune de Saint-Florent-le-Vieil.  Résidence d'artistes et d'écrivains.;;;https://www.facebook.com/maisonjuliengracq/;;;;labellisee-en-2012;maison-des-illustres;;;;;;;;litterature-et-idees;;;;;47.363578,-1.013119
APN00_11_MI093;Musée Jean-Jacques Rousseau;5 rue Jean-Jacques-Rousseau;95160;Montmorency;Val d'Oise;Île-de-France;France;"Écrivain et philosophe né à Genève, Jean-Jacques Rousseau (1712-1778) devient célèbre en 1750 avec le ""Discours sur les sciences et les arts"" puis, en 1755, avec le ""Discours sur l’origine et les fondements de l’inégalité parmi les hommes"". Dans cet essai, il développe le thème central de sa philosophie : l’homme naît naturellement bon et se corrompt au contact de la société. Son œuvre principale, ""Du contrat social"", qui analyse les principes fondateurs du droit politique, inspire la Déclaration des droits de l’homme et du citoyen et influence profondément l’esprit de la Révolution française. La maison que le philosophe occupe à Montmorency de 1757 à 1762 conserve le souvenir d’une période d’équilibre et de grande fécondité littéraire pour le philosophe. Dans cette maison, Rousseau a écrit ses œuvres majeures : la Lettre à d’Alembert sur les spectacles, Julie ou la Nouvelle Héloïse, Émile ou De l’éducation, les Lettres à Malesherbes, Du contrat social.";Propriété de la municipalité de Montmorency.;;http://museejjrousseau.montmorency.fr/fr/musee-jean-jacques-rousseau;https://www.facebook.com/museejjrousseau/;;;;labellisee-en-2011;maison-des-illustres;monument-historique;;musee-de-france;;;;;litterature-et-idees;;;;;48.986892,2.320916
APN00_11_MI075;Bibliothèque Paul-Marmottan;7 place Denfert-Rochereau;92100;Boulogne-Billancourt;Hauts-de-Seine;Île-de-France;France;Paul Marmottan (1856-1932) est écrivain, historien et collectionneur d’art. Ses recherches et son érudition en font un spécialiste reconnu de l’Europe napoléonienne et l’un des principaux acteurs du retour au Premier Empire et au goût néoclassique sous la IIIe République. Sa propriété, qu’il a construite et meublée, est léguée à l’Académie des beaux-arts en 1932. Le cabinet de travail a conservé son aménagement initial. La bibliothèque reflète la volonté de Paul Marmottan de faire de sa demeure un lieu de travail et un musée-galerie. Elle renferme aujourd’hui une collection riche de 30 000 ouvrages, ainsi que plusieurs milliers d’estampes. Construite à la fin du XIXe siècle, la bibliothèque est le résultat de la passion d’un homme pour le Premier Empire et la geste napoléonienne.;Propriété de l'Académie des Beaux-Arts.;;http://www.boulognebillancourt.com;https://www.facebook.com/pages/Biblioth%C3%A8que-Marmottan/182369068640001;;;;labellisee-en-2012;maison-des-illustres;monument-historique;;;;;;;litterature-et-idees;;;;;48.843257,2.246372
APN00_75_MI185;Maison familiale d'Henri Queuille;21 rue du Commerce;19160;Neuvic;Corrèze;Nouvelle Aquitaine;France;Henri Queuille (1884-1970) est une figure de la vie politique française du Xxe siècle. Médecin, il mène une riche carrière : maire de Neuvic, député, conseiller général puis président du conseil général de la Corrèze et sénateur. Il devient par la suite ministre à plus de trente reprises avant d'être par trois fois président du Conseil sous la IVe république. Il est même pressenti pour être président de la République. Français libre, il refuse de voterles pleins pouvoirs au maréchal Pétain en 1940. Appelé par le général de Gaulle, il rejoint Londres en 1942 d'où il lance un appel à la résistance aux paysans français. En 1944, il est commissaire d'Etat chargé de l'intérim de la présidence du Gouvernement provisoire. Sa maison familiale de Neuvic, en haute Corrèze, dans laquelle il est revenu régulièrement tout au long de sa vie, a été léguée au département par ses enfants et abrite désormais le musée départemental de la Résistance Henri Queuille.;Propriété du Conseil Départemental de la Corrèze.;;;https://www.facebook.com/henri.queuille/;https://twitter.com/museequeuille;;;labellisee-en-2013;maison-des-illustres;;;;;;;;;;;;histoire-et-politique;45.381799,2.271539
